point_short_code,point_long_code,address_full,geometry
073,13073,77 Shuter St,"{'type': 'MultiPoint', 'coordinates': [[-79.3751950340898, 43.6548343417517]]}"
029,12029,125 Redpath Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3924020115336, 43.7075225049821]]}"
063,10063,19 Western Battery Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4113292247433, 43.6395696297471]]}"
028,12028,185 Roehampton Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.392981683698, 43.7089563212483]]}"
026,15026,101 Erskine Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3953503774655, 43.7116588041415]]}"
075,17075,15 Barberry Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.3840372529346, 43.7664032641401]]}"
017,15017,2180 Bayview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3805044359029, 43.7250439813466]]}"
007,19007,1665 O'Connor Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.304152132862, 43.7165073254377]]}"
033,03033,110 Jutland Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5186096033144, 43.6289409284551]]}"
051,10051,65 Grand Magazine St,"{'type': 'MultiPoint', 'coordinates': [[-79.4020237937052, 43.6371783688647]]}"
061,10061,190 Fort York Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.4003255340992, 43.6393118480208]]}"
013,22013,1038 McNicoll Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3351117875424, 43.8066459310394]]}"
009,22009,1028 McNicoll Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3348576988501, 43.8045864962841]]}"
056,22056,115 Bonis Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2953731842459, 43.7840009166108]]}"
022,15022,25 Wanless Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4015391476695, 43.7262826873192]]}"
058,13058,310 Dundas St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3706909800022, 43.6586385179937]]}"
026,06026,15 Hove St,"{'type': 'MultiPoint', 'coordinates': [[-79.4412294707931, 43.7559617428302]]}"
034,14034,444 Logan Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3448501714189, 43.6653541953759]]}"
047,13047,423 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3823030791606, 43.6602635646596]]}"
062,10062,17 Bathurst St,"{'type': 'MultiPoint', 'coordinates': [[-79.3989076530896, 43.6374346794473]]}"
027,13027,323 Richmond St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3680071848574, 43.6533954940479]]}"
089,13089,109 Front St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3708767310327, 43.6494036713517]]}"
090,13090,125 The Esplanade,"{'type': 'MultiPoint', 'coordinates': [[-79.3712292615916, 43.6479457311968]]}"
021,04021,2100 Bloor St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4709961227375, 43.6526035625785]]}"
037,04037,2178 Bloor St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4739089422774, 43.6519017354932]]}"
022,10022,150 Dan Leckie Way,"{'type': 'MultiPoint', 'coordinates': [[-79.39844180131, 43.6396291898843]]}"
077,11077,36 D'Arcy St,"{'type': 'MultiPoint', 'coordinates': [[-79.3933563128806, 43.6552495426566]]}"
026,10026,21 Iceboat Ter,"{'type': 'MultiPoint', 'coordinates': [[-79.3973622687382, 43.6403925776697]]}"
023,10023,15 Fort York Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3939541956662, 43.6400801526822]]}"
078,11078,137 Mc Caul St,"{'type': 'MultiPoint', 'coordinates': [[-79.3913537818118, 43.6547499451371]]}"
071,13071,402 Shuter St,"{'type': 'MultiPoint', 'coordinates': [[-79.3617404416464, 43.6579936279871]]}"
075,10075,15 Lower Jarvis St,"{'type': 'MultiPoint', 'coordinates': [[-79.3693493940778, 43.6452722897444]]}"
064,10064,20 Withrow St,"{'type': 'MultiPoint', 'coordinates': [[-79.3558087786169, 43.6309658906884]]}"
046,14046,1238 Queen St E,"{'type': 'MultiPoint', 'coordinates': [[-79.329735808341, 43.6635719397629]]}"
010,04010,145 Annette St,"{'type': 'MultiPoint', 'coordinates': [[-79.4664410944169, 43.6633039752692]]}"
024,10024,229 Crawford St,"{'type': 'MultiPoint', 'coordinates': [[-79.4155520669047, 43.6485186056015]]}"
017,04017,1701 Bloor St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4579203509219, 43.6548813679038]]}"
018,05018,2100 Weston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5235229226301, 43.7020293434972]]}"
054,04054,228 Roncesvalles Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4489629360444, 43.6451348528005]]}"
016,05016,2 King St,"{'type': 'MultiPoint', 'coordinates': [[-79.5205816128399, 43.7018118189323]]}"
047,14047,1195 Queen St E,"{'type': 'MultiPoint', 'coordinates': [[-79.331213737111, 43.6628200083284]]}"
049,01049,2314 Islington Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5562540489402, 43.7162912146009]]}"
059,01059,620 Martin Grove Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5651465906341, 43.6751531652796]]}"
002,12002,1775 Eglinton Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4487762844511, 43.6958046386086]]}"
056,13056,339 George St,"{'type': 'MultiPoint', 'coordinates': [[-79.374261956555, 43.6599474627779]]}"
017,16017,1800 O'Connor Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3048608425553, 43.7204646234548]]}"
043,22043,2743 Victoria Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3234134088466, 43.7792669425925]]}"
024,06024,866 Sheppard Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4536914107973, 43.7525448831162]]}"
068,10068,81 Navy Wharf Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.3912903745316, 43.6414468138194]]}"
066,17066,2 Rean Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3834569253332, 43.7657150919226]]}"
025,10025,1155 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4232332794102, 43.6390162603309]]}"
060,12060,611 St Clair Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4229236377853, 43.6819402525894]]}"
021,12021,2149 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3975543704197, 43.7040308743781]]}"
023,24023,705 Progress Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2460203975993, 43.7767096746741]]}"
030,12030,33 Dunfield Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3943276257173, 43.7056976913159]]}"
016,06016,537 Finch Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4445875682884, 43.7702693602061]]}"
006,18006,1 Kenton Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4436632571074, 43.7779374513056]]}"
031,18031,1 Canterbury Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.4144926957101, 43.7721445907138]]}"
028,02028,4180 Dundas St W,"{'type': 'MultiPoint', 'coordinates': [[-79.5101377551082, 43.6610969568195]]}"
040,25040,1265 Military Trl,"{'type': 'MultiPoint', 'coordinates': [[-79.1862894812042, 43.7838868574945]]}"
055,12055,33 Winona Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4306129303849, 43.6764088475771]]}"
012,15012,801 Mount Pleasant Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3898511967905, 43.7088367090333]]}"
013,14013,717 Broadview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3574653142729, 43.6751549211891]]}"
070,12070,155 Kendal Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4099024148704, 43.6762107911746]]}"
037,13037,330 Gerrard St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3653870228145, 43.6626005476961]]}"
042,19042,828 Kingston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2921104966083, 43.680515485204]]}"
040,09040,180 Sheridan Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4346945823749, 43.651612003927]]}"
014,09014,1748 St Clair Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4606687537225, 43.6743382901283]]}"
049,13049,63 Gould St,"{'type': 'MultiPoint', 'coordinates': [[-79.3781222485979, 43.6580220969994]]}"
072,11072,103 Bellevue Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4039801498438, 43.6569588922018]]}"
043,09043,661 Dufferin St,"{'type': 'MultiPoint', 'coordinates': [[-79.4313882541393, 43.6504809637026]]}"
034,04034,50 High Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4665640744618, 43.6554979351899]]}"
004,10004,1025 Queen St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4182295928587, 43.6440108851522]]}"
079,10079,88 Harbour St,"{'type': 'MultiPoint', 'coordinates': [[-79.3789080630026, 43.6418513029128]]}"
065,12065,54 Foxbar Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4005915953486, 43.6857479029179]]}"
011,15011,4 Teddington Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4039098376602, 43.7334577350713]]}"
038,10038,163 Portland St,"{'type': 'MultiPoint', 'coordinates': [[-79.4009076160442, 43.6472618526154]]}"
052,17052,20 Herons Hill Way,"{'type': 'MultiPoint', 'coordinates': [[-79.3362465896776, 43.7747338753056]]}"
039,10039,560 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3988931079258, 43.6449040167136]]}"
085,13085,20 Palace St,"{'type': 'MultiPoint', 'coordinates': [[-79.3566161658803, 43.6538038744753]]}"
042,10042,111 Bathurst St,"{'type': 'MultiPoint', 'coordinates': [[-79.4027268902756, 43.6446492919485]]}"
