_id,POINT_ID,POINT_TYPE_ID,POINT_TYPE,FEATURE_CODE,FEATURE_CODE_DESC,POINT_SHORT_CODE,POINT_LONG_CODE,POINT_NAME,POINT_DESC,REF_FEATURE_TYPE,REF_FEATURE_ID_SPAT,REF_FEATURE_ID_TAB,SOURCE_FEATURE_TYPE,SOURCE_FEATURE_ID,VOTER_COUNT,OBJECTID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,geometry
1332,13106,,VOTING_LOCATION,P,Primary,032,06032,Dublin Heights Elementary and Ms,None,None,,,ADDRESS_POINT,485548,2922,15383,100,Bainbridge Ave,100 Bainbridge Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4470247426388, 43.7491483093568]]}"
1333,13110,,VOTING_LOCATION,P,Primary,022,08022,Villa Colombo Home for The Aged,None,None,,,ADDRESS_POINT,14130851,281,15682,40,Playfair Ave,40 Playfair Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4561405950843, 43.7105021704122]]}"
1334,13111,,VOTING_LOCATION,P,Primary,021,10021,Sheraton Centre,None,None,,,ADDRESS_POINT,856376,2586,16001,123,Queen St W,123 Queen St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3831567281145, 43.6513980908761]]}"
1335,13117,,VOTING_LOCATION,P,Primary,082,13082,Kooper Coo Family YMCA,None,None,,,ADDRESS_POINT,30044716,2573,16019,461,Cherry St,461 Cherry St,"{'type': 'MultiPoint', 'coordinates': [[-79.3579004963351, 43.6531046326765]]}"
1336,13119,,VOTING_LOCATION,P,Primary,009,16009,Rayoak Place Retirement Residence,None,None,,,ADDRESS_POINT,579044,51,16020,1340,York Mills Rd,1340 York Mills Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3201729640119, 43.7631125879403]]}"
1337,13127,,VOTING_LOCATION,P,Primary,057,18057,None,None,None,,,ADDRESS_POINT,14245702,1117,16641,4978,Yonge St,4978 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.412738102833, 43.765630429506]]}"
1338,13128,,VOTING_LOCATION,P,Primary,065,18065,None,None,None,,,ADDRESS_POINT,9135227,566,16642,30,Greenfield Ave,30 Greenfield Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4105395252218, 43.7641761734257]]}"
1339,13133,,VOTING_LOCATION,P,Primary,048,05048,West Park Hospital,None,None,,,ADDRESS_POINT,54248,237,17281,82,Buttonwood Ave,82 Buttonwood Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5089649619539, 43.6892882234328]]}"
1340,13138,,VOTING_LOCATION,P,Primary,054,21054,Wexford Public School,None,None,,,ADDRESS_POINT,6375087,2327,17297,1050,Pharmacy Ave,1050 Pharmacy Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3041148885222, 43.7401530486018]]}"
1341,13141,,VOTING_LOCATION,P,Primary,054,22054,Agincourt Public Library,None,None,,,ADDRESS_POINT,7195983,3488,17298,155,Bonis Ave,155 Bonis Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2934139540285, 43.7852190636754]]}"
1342,13142,,VOTING_LOCATION,P,Primary,069,18069,Avondale Public School,None,None,,,ADDRESS_POINT,485329,3737,17315,171,Avondale Ave,171 Avondale Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4000020943236, 43.7596784143197]]}"
1343,13143,,VOTING_LOCATION,P,Primary,034,22034,St. Paul's L'Amoreaux Church,None,None,,,ADDRESS_POINT,9392842,354,17601,3333,Finch Ave E,3333 Finch Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3168105225456, 43.7960846986996]]}"
1344,13147,,VOTING_LOCATION,P,Primary,002,25002,None,None,None,,,ADDRESS_POINT,4968505,1279,17603,440,McLevin Ave,440 McLevin Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2218118937189, 43.810443432691]]}"
1345,13151,,VOTING_LOCATION,P,Primary,059,17059,Forest Manor Public School,None,None,,,ADDRESS_POINT,517448,2443,17620,25,Forest Manor Rd,25 Forest Manor Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3430668038294, 43.7710427399232]]}"
1346,13152,,VOTING_LOCATION,P,Primary,026,12026,Davisville PS/Spectrum Alternative,None,None,,,ADDRESS_POINT,13967926,4095,17921,50,Davisville Ave,50 Davisville Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3947848769606, 43.6989614392921]]}"
1347,13153,,VOTING_LOCATION,P,Primary,020,06020,St. Bernard's Hospital,None,None,,,ADDRESS_POINT,515959,37,17922,685,Finch Ave W,685 Finch Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4568832100286, 43.770513587072]]}"
1348,13165,,VOTING_LOCATION,P,Primary,022,18022,Avondale Secondary Alternative School,None,None,,,ADDRESS_POINT,7315504,3287,17928,24,Silverview Dr,24 Silverview Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4118431542439, 43.7863065106423]]}"
1349,13154,,VOTING_LOCATION,P,Primary,019,11019,Toronto Reference Public Library,None,None,,,ADDRESS_POINT,8677433,3294,17937,789,Yonge St,789 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3866699674305, 43.6718789442642]]}"
1350,13163,,VOTING_LOCATION,P,Primary,064,03064,Mimico Public Library,None,None,,,ADDRESS_POINT,7561422,2416,17942,47,Station Rd,47 Station Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4937417873376, 43.6147930511691]]}"
1351,13167,,VOTING_LOCATION,P,Primary,052,10052,Canoe Landing Community Rec Centre,None,None,,,ADDRESS_POINT,30114326,4854,17943,45,Fort York Blvd,45 Fort York Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3946528755761, 43.6398427212532]]}"
1352,13169,,VOTING_LOCATION,P,Primary,057,07057,Carmine Stefano CC,None,None,,,ADDRESS_POINT,574231,3396,18242,3100,Weston Rd,3100 Weston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5396196635005, 43.7336969008245]]}"
1353,13170,,VOTING_LOCATION,P,Primary,067,16067,Latvian Canadian Centre,None,None,,,ADDRESS_POINT,13967401,1403,18561,4,Credit Union Dr,4 Credit Union Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3190099774403, 43.725432232812]]}"
1354,13174,,VOTING_LOCATION,P,Primary,081,03081,Ecole Elementaire Micheline-Saint-Cyr,None,None,,,ADDRESS_POINT,1001929,2652,18881,85,Forty First St,85 Forty First St,"{'type': 'MultiPoint', 'coordinates': [[-79.5437809919911, 43.5902188648384]]}"
1355,13182,,VOTING_LOCATION,P,Primary,079,18079,Lansing United Church,None,None,,,ADDRESS_POINT,6039484,3876,18885,49,Bogert Ave,49 Bogert Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4131190758442, 43.7600146655826]]}"
1356,13192,,VOTING_LOCATION,P,Primary,035,14035,Ralph Thornton CCtr/Queen Saulter Library,None,None,,,ADDRESS_POINT,14120254,1694,19201,765,Queen St E,765 Queen St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3475695519637, 43.659191908322]]}"
1357,13193,,VOTING_LOCATION,P,Primary,077,10077,George Brown College,None,None,,,ADDRESS_POINT,30017891,1453,19217,51,Dockside Dr,51 Dockside Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.365469492592, 43.6439387824491]]}"
1358,13198,,VOTING_LOCATION,P,Primary,028,10028,Metro Hall,None,None,,,ADDRESS_POINT,825934,5962,19538,55,John St,55 John St,"{'type': 'MultiPoint', 'coordinates': [[-79.3889314920572, 43.6461537935103]]}"
1359,13199,,VOTING_LOCATION,P,Primary,016,16016,None,None,None,,,ADDRESS_POINT,8649751,118,19841,1800,O'Connor Dr,1800 O'Connor Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3048608425553, 43.7204646234548]]}"
1360,13200,,VOTING_LOCATION,P,Primary,071,03071,Eau du Soleil,None,None,,,ADDRESS_POINT,30072461,1696,20161,30,Shore Breeze Dr,30 Shore Breeze Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4792876765999, 43.6235172056432]]}"
1361,13201,,VOTING_LOCATION,P,Primary,048,13048,None,None,None,,,ADDRESS_POINT,30086918,1223,20162,200,Dundas St E,200 Dundas St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3739635283595, 43.6573789777799]]}"
1362,13202,,VOTING_LOCATION,P,Primary,044,13044,Teahouse Condos,None,None,,,ADDRESS_POINT,30074166,,20163,501,Yonge St,501 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3835835875476, 43.6632883187897]]}"
1363,13204,,VOTING_LOCATION,P,Primary,020,12020,E Condos,None,None,,,ADDRESS_POINT,30031936,694,20164,8,Eglinton Ave E,8 Eglinton Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.397703345466, 43.7071409567467]]}"
1364,13205,,VOTING_LOCATION,P,Primary,043,13043,Wellesley on the Park,None,None,,,ADDRESS_POINT,30058319,801,20165,11,Wellesley St W,11 Wellesley St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3853131663026, 43.6646358752995]]}"
1365,13206,,VOTING_LOCATION,P,Primary,066,10066,Ten York,None,None,,,ADDRESS_POINT,30108708,759,20166,10,York St,10 York St,"{'type': 'MultiPoint', 'coordinates': [[-79.3812708864722, 43.641100420321]]}"
1366,13208,,VOTING_LOCATION,P,Primary,046,10046,Minto Westside,None,None,,,ADDRESS_POINT,30084738,829,20167,27,Bathurst St,27 Bathurst St,"{'type': 'MultiPoint', 'coordinates': [[-79.4011954068622, 43.6410632449244]]}"
1367,13212,,VOTING_LOCATION,P,Primary,083,13083,411 Church Condos,None,None,,,ADDRESS_POINT,30112829,667,20168,411,Church St,411 Church St,"{'type': 'MultiPoint', 'coordinates': [[-79.3793579395283, 43.6625262764525]]}"
1368,13213,,VOTING_LOCATION,P,Primary,027,12027,150 Redpath Condos,None,None,,,ADDRESS_POINT,30071958,681,20169,161,Roehampton Ave,161 Roehampton Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3937785597708, 43.7087273791856]]}"
1369,13214,,VOTING_LOCATION,P,Primary,087,13087,Grid Condos,None,None,,,ADDRESS_POINT,30087869,637,20170,181,Dundas St E,181 Dundas St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3741222358767, 43.656969051168]]}"
1370,13215,,VOTING_LOCATION,P,Primary,072,03072,Westlake Encore,None,None,,,ADDRESS_POINT,13297429,719,20171,10,Park Lawn Rd,10 Park Lawn Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4839312214185, 43.6232126790291]]}"
1371,13203,,VOTING_LOCATION,P,Primary,037,10037,King Blue Condos,None,None,,,ADDRESS_POINT,30081094,1034,20177,355,King St W,355 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3919448587246, 43.6459661316093]]}"
1372,13207,,VOTING_LOCATION,P,Primary,042,13042,The Massey Tower,None,None,,,ADDRESS_POINT,7762817,811,20178,197,Yonge St,197 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3793698649776, 43.6533370284829]]}"
1373,13209,,VOTING_LOCATION,P,Primary,063,16063,Supersonic Condos,None,None,,,ADDRESS_POINT,4831502,754,20179,1185,Eglinton Ave E,1185 Eglinton Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3368202063797, 43.7198235108084]]}"
1374,13211,,VOTING_LOCATION,P,Primary,069,13069,YC Condos,None,None,,,ADDRESS_POINT,30052500,747,20181,7,Grenville St,7 Grenville St,"{'type': 'MultiPoint', 'coordinates': [[-79.3838721616309, 43.6619143415586]]}"
1375,13216,,VOTING_LOCATION,P,Primary,076,10076,Monde Condos,None,None,,,ADDRESS_POINT,30014347,640,20182,12,Bonnycastle St,12 Bonnycastle St,"{'type': 'MultiPoint', 'coordinates': [[-79.3649108892881, 43.6458970015664]]}"
1376,13219,,VOTING_LOCATION,P,Primary,025,06025,None,None,None,,,ADDRESS_POINT,30110912,622,20193,31,Tippett Rd,31 Tippett Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4459017364306, 43.7335212469985]]}"
1377,13222,,VOTING_LOCATION,P,Primary,094,13094,The Selby,None,None,,,ADDRESS_POINT,30109853,,20194,25,Selby St,25 Selby St,"{'type': 'MultiPoint', 'coordinates': [[-79.3769648259387, 43.6711461849321]]}"
1378,13223,,VOTING_LOCATION,P,Primary,080,03080,Vita On the Lake,None,None,,,ADDRESS_POINT,30083004,,20195,70,Annie Craig Dr,70 Annie Craig Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4789624072986, 43.6247390866767]]}"
1379,13225,,VOTING_LOCATION,P,Primary,084,13084,Stanley Condos,None,None,,,ADDRESS_POINT,30086351,645,20196,403,Church St,403 Church St,"{'type': 'MultiPoint', 'coordinates': [[-79.3792229180371, 43.66213455752]]}"
1380,13228,,VOTING_LOCATION,P,Primary,073,13073,88 North Condos,None,None,,,ADDRESS_POINT,30109730,470,20197,77,Shuter St,77 Shuter St,"{'type': 'MultiPoint', 'coordinates': [[-79.3751950340898, 43.6548343417517]]}"
1381,13229,,VOTING_LOCATION,P,Primary,029,12029,None,None,None,,,ADDRESS_POINT,30075553,490,20198,125,Redpath Ave,125 Redpath Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3924020115336, 43.7075225049821]]}"
1382,13224,,VOTING_LOCATION,P,Primary,063,10063,Zen King West,None,None,,,ADDRESS_POINT,14254121,619,20211,19,Western Battery Rd,19 Western Battery Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4113292247433, 43.6395696297471]]}"
1383,13226,,VOTING_LOCATION,P,Primary,028,12028,155 Redpath Condos,None,None,,,ADDRESS_POINT,860505,559,20212,185,Roehampton Ave,185 Roehampton Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.392981683698, 43.7089563212483]]}"
1384,13227,,VOTING_LOCATION,P,Primary,026,15026,101 Erskine ,None,None,,,ADDRESS_POINT,30063602,460,20213,101,Erskine Ave,101 Erskine Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3953503774655, 43.7116588041415]]}"
1385,13236,,VOTING_LOCATION,P,Primary,075,17075,Amica at Bayview,None,None,,,ADDRESS_POINT,14198827,133,20483,15,Barberry Pl,15 Barberry Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.3840372529346, 43.7664032641401]]}"
1386,13234,,VOTING_LOCATION,P,Primary,017,15017,Lawrence Park Community Church,None,None,,,ADDRESS_POINT,487610,1449,20499,2180,Bayview Ave,2180 Bayview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3805044359029, 43.7250439813466]]}"
1387,13235,,VOTING_LOCATION,P,Primary,007,19007,O'Connor Public School,None,None,,,ADDRESS_POINT,8609165,2354,20500,1665,O'Connor Dr,1665 O'Connor Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.304152132862, 43.7165073254377]]}"
1388,13240,,VOTING_LOCATION,P,Primary,033,03033,Canadian Legion Branch 643,None,None,,,ADDRESS_POINT,7667026,2883,20803,110,Jutland Rd,110 Jutland Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5186096033144, 43.6289409284551]]}"
1389,13245,,VOTING_LOCATION,P,Primary,051,10051,None,None,None,,,ADDRESS_POINT,20146991,544,20821,65,Grand Magazine St,65 Grand Magazine St,"{'type': 'MultiPoint', 'coordinates': [[-79.4020237937052, 43.6371783688647]]}"
1390,13246,,VOTING_LOCATION,P,Primary,061,10061,Fort York Library,None,None,,,ADDRESS_POINT,30029038,2790,20822,190,Fort York Blvd,190 Fort York Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.4003255340992, 43.6393118480208]]}"
1391,13247,,VOTING_LOCATION,P,Primary,013,22013,Vintage I,None,None,,,ADDRESS_POINT,30033323,2,21121,1038,McNicoll Ave,1038 McNicoll Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3351117875424, 43.8066459310394]]}"
1392,13248,,VOTING_LOCATION,P,Primary,009,22009,Vintage 2,None,None,,,ADDRESS_POINT,30033320,,21137,1028,McNicoll Ave,1028 McNicoll Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3348576988501, 43.8045864962841]]}"
1393,13249,,VOTING_LOCATION,P,Primary,056,22056,None,None,None,,,ADDRESS_POINT,14651750,158,21441,115,Bonis Ave,115 Bonis Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2953731842459, 43.7840009166108]]}"
1394,13257,,VOTING_LOCATION,P,Primary,022,15022,St. Leonard's Church - Building Grounds,None,None,,,ADDRESS_POINT,7808497,2874,22081,25,Wanless Ave,25 Wanless Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4015391476695, 43.7262826873192]]}"
1395,13259,,VOTING_LOCATION,P,Primary,058,13058,William Dennison Apartments,None,None,,,ADDRESS_POINT,7649800,163,22401,310,Dundas St E,310 Dundas St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3706909800022, 43.6586385179937]]}"
1396,11470,,VOTING_LOCATION,P,Primary,026,06026,Max Glicksman Morris Click Building,None,None,,,ADDRESS_POINT,529555,1987,23681,15,Hove St,15 Hove St,"{'type': 'MultiPoint', 'coordinates': [[-79.4412294707931, 43.7559617428302]]}"
1397,13284,,VOTING_LOCATION,P,Primary,034,14034,Ray McCleary Towers,None,None,,,ADDRESS_POINT,834156,195,24006,444,Logan Ave,444 Logan Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3448501714189, 43.6653541953759]]}"
1398,13295,,VOTING_LOCATION,P,Primary,047,13047,College View Apartments,None,None,,,ADDRESS_POINT,7730105,311,24323,423,Yonge St,423 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3823030791606, 43.6602635646596]]}"
1399,13298,,VOTING_LOCATION,P,Primary,062,10062,The Lakefront,None,None,,,ADDRESS_POINT,30080088,958,24325,17,Bathurst St,17 Bathurst St,"{'type': 'MultiPoint', 'coordinates': [[-79.3989076530896, 43.6374346794473]]}"
1400,13299,,VOTING_LOCATION,P,Primary,027,13027,None,None,None,,,ADDRESS_POINT,14135047,750,24326,323,Richmond St E,323 Richmond St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3680071848574, 43.6533954940479]]}"
1401,13301,,VOTING_LOCATION,P,Primary,089,13089,Times Square Condominium,None,None,,,ADDRESS_POINT,14187268,880,24354,109,Front St E,109 Front St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3708767310327, 43.6494036713517]]}"
1402,13302,,VOTING_LOCATION,P,Primary,090,13090,None,None,None,,,ADDRESS_POINT,14199834,3748,24355,125,The Esplanade,125 The Esplanade,"{'type': 'MultiPoint', 'coordinates': [[-79.3712292615916, 43.6479457311968]]}"
1403,13309,,VOTING_LOCATION,P,Primary,021,04021,The Grenadier Retirement Home,None,None,,,ADDRESS_POINT,773512,235,24372,2100,Bloor St W,2100 Bloor St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4709961227375, 43.6526035625785]]}"
1404,13310,,VOTING_LOCATION,P,Primary,037,04037,Runnymede Public Library,None,None,,,ADDRESS_POINT,773527,1065,24373,2178,Bloor St W,2178 Bloor St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4739089422774, 43.6519017354932]]}"
1405,13331,,VOTING_LOCATION,P,Primary,022,10022,None,None,None,,,ADDRESS_POINT,30015516,1969,24646,150,Dan Leckie Way,150 Dan Leckie Way,"{'type': 'MultiPoint', 'coordinates': [[-79.39844180131, 43.6396291898843]]}"
1406,13337,,VOTING_LOCATION,P,Primary,077,11077,Mon Sheong Home for The Aged,None,None,,,ADDRESS_POINT,789306,88,24648,36,D'Arcy St,36 D'Arcy St,"{'type': 'MultiPoint', 'coordinates': [[-79.3933563128806, 43.6552495426566]]}"
1407,13332,,VOTING_LOCATION,P,Primary,026,10026,None,None,None,,,ADDRESS_POINT,20364664,2621,24663,21,Iceboat Ter,21 Iceboat Ter,"{'type': 'MultiPoint', 'coordinates': [[-79.3973622687382, 43.6403925776697]]}"
1408,13334,,VOTING_LOCATION,P,Primary,023,10023,N2 Condominium,None,None,,,ADDRESS_POINT,20035116,1747,24664,15,Fort York Blvd,15 Fort York Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3939541956662, 43.6400801526822]]}"
1409,13336,,VOTING_LOCATION,P,Primary,078,11078,St. Patrick ,None,None,,,ADDRESS_POINT,20064642,2096,24665,137,Mc Caul St,137 Mc Caul St,"{'type': 'MultiPoint', 'coordinates': [[-79.3913537818118, 43.6547499451371]]}"
1410,13367,,VOTING_LOCATION,P,Primary,071,13071,Regent Park Community Centre,None,None,,,ADDRESS_POINT,30021039,2523,25292,402,Shuter St,402 Shuter St,"{'type': 'MultiPoint', 'coordinates': [[-79.3617404416464, 43.6579936279871]]}"
1411,13370,,VOTING_LOCATION,P,Primary,075,10075,None,None,None,,,ADDRESS_POINT,30093675,1201,25921,15,Lower Jarvis St,15 Lower Jarvis St,"{'type': 'MultiPoint', 'coordinates': [[-79.3693493940778, 43.6452722897444]]}"
1412,13371,,VOTING_LOCATION,P,Primary,064,10064,Ward's Island Assoc. Clubhouse,None,None,,,ADDRESS_POINT,884659,644,25922,20,Withrow St,20 Withrow St,"{'type': 'MultiPoint', 'coordinates': [[-79.3558087786169, 43.6309658906884]]}"
1413,13380,,VOTING_LOCATION,P,Primary,046,14046,Avondale Retirement Residence,None,None,,,ADDRESS_POINT,8407945,70,25924,1238,Queen St E,1238 Queen St E,"{'type': 'MultiPoint', 'coordinates': [[-79.329735808341, 43.6635719397629]]}"
1414,13387,,VOTING_LOCATION,P,Primary,010,04010,Annette Street Public Library,None,None,,,ADDRESS_POINT,2334782,2670,25930,145,Annette St,145 Annette St,"{'type': 'MultiPoint', 'coordinates': [[-79.4664410944169, 43.6633039752692]]}"
1415,13376,,VOTING_LOCATION,P,Primary,024,10024,None,None,None,,,ADDRESS_POINT,14198401,4,25940,229,Crawford St,229 Crawford St,"{'type': 'MultiPoint', 'coordinates': [[-79.4155520669047, 43.6485186056015]]}"
1416,13415,,VOTING_LOCATION,P,Primary,017,04017,St. Joan Of Arc Church,None,None,,,ADDRESS_POINT,9655407,2363,26568,1701,Bloor St W,1701 Bloor St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4579203509219, 43.6548813679038]]}"
1417,13416,,VOTING_LOCATION,P,Primary,018,05018,None,None,None,,,ADDRESS_POINT,7154841,278,26569,2100,Weston Rd,2100 Weston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5235229226301, 43.7020293434972]]}"
1418,13394,,VOTING_LOCATION,P,Primary,054,04054,High Park Public Library - Building Grounds,None,None,,,ADDRESS_POINT,860897,2480,26577,228,Roncesvalles Ave,228 Roncesvalles Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4489629360444, 43.6451348528005]]}"
1419,13417,,VOTING_LOCATION,P,Primary,016,05016,Weston Public Library,None,None,,,ADDRESS_POINT,7074421,2223,26589,2,King St,2 King St,"{'type': 'MultiPoint', 'coordinates': [[-79.5205816128399, 43.7018118189323]]}"
1420,13433,,VOTING_LOCATION,P,Primary,047,14047,None,None,None,,,ADDRESS_POINT,14200264,63,26596,1195,Queen St E,1195 Queen St E,"{'type': 'MultiPoint', 'coordinates': [[-79.331213737111, 43.6628200083284]]}"
1421,13436,,VOTING_LOCATION,P,Primary,049,01049,Rexdale Presbyterian Church,None,None,,,ADDRESS_POINT,1009162,2222,26598,2314,Islington Ave,2314 Islington Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5562540489402, 43.7162912146009]]}"
1422,13431,,VOTING_LOCATION,P,Primary,059,01059,None,None,None,,,ADDRESS_POINT,30130080,1107,26609,620,Martin Grove Rd,620 Martin Grove Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5651465906341, 43.6751531652796]]}"
1423,13432,,VOTING_LOCATION,P,Primary,002,12002,None,None,None,,,ADDRESS_POINT,14189592,643,26610,1775,Eglinton Ave W,1775 Eglinton Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4487762844511, 43.6958046386086]]}"
1424,13437,,VOTING_LOCATION,P,Primary,056,13056,Seaton House,None,None,,,ADDRESS_POINT,9947960,64,26612,339,George St,339 George St,"{'type': 'MultiPoint', 'coordinates': [[-79.374261956555, 43.6599474627779]]}"
